CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Hour,DayOfWeek,Month,IsWeekend,Hour_sin,Hour_cos,DoW_sin,DoW_cos,Month_sin,Month_cos,NO2GT_lag_1h,NO2GT_lag_2h,NO2GT_lag_3h,NO2GT_lag_6h,NO2GT_lag_12h,NO2GT_lag_24h,COGT_lag_1h,COGT_lag_3h,COGT_lag_24h,NOxGT_lag_1h,NOxGT_lag_24h,T_lag_1h,T_lag_24h,RH_lag_1h,RH_lag_24h,NO2GT_rolling_3h_mean,NO2GT_rolling_6h_mean,NO2GT_rolling_24h_mean,NO2GT_rolling_24h_std,COGT_rolling_3h_mean,COGT_rolling_24h_mean,T_rolling_3h_mean,T_rolling_24h_mean,NO2GT_change_1h,NO2GT_change_3h,AQI_category,AQI_label
5.6,1628.5,29.358341213406007,1535.75,540.0,434.5,169.0,2205.25,1773.0,25.325000286102,49.64999961853,1.5805038964756608,2004-01-10 18:00:00,18.0,5.0,1.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,169.0,136.0,105.0,134.0,69.0,171.0,5.6,2.4,4.0,540.0,382.0,25.825000286102,33.25,46.89999961853,23.599999427795,158.0,139.0,111.25,33.302630787841764,4.866666666666666,2.8083333333333336,25.858333746592,23.25868059529196,0.0,64.0,2,Poor
5.6,1706.5,33.74682003097595,1636.5,540.0,410.75,169.0,2337.75,1848.0,24.150000095367,54.275000572205,1.6116757577425012,2004-01-10 19:00:00,19.0,5.0,1.0,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,169.0,169.0,136.0,132.0,91.0,154.0,5.6,3.4,4.4,540.0,358.0,25.325000286102,30.025000095367,49.64999961853,28.450000286102,169.0,145.16666666666666,111.875,34.266617676049144,5.6,2.858333333333333,25.100000222523665,23.013888928625292,0.0,33.0,2,Poor
5.6,1423.75,19.8598339441622,1292.5,540.0,524.0,169.0,1901.5,1550.0,22.849999904633,58.050000190735,1.5951056941411124,2004-01-10 20:00:00,20.0,5.0,1.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,169.0,169.0,169.0,123.0,97.0,122.0,5.6,5.6,3.0,540.0,288.0,24.150000095367,27.974999904633,54.275000572205,33.0,169.0,152.83333333333334,113.83333333333333,36.161072832616554,5.6,2.966666666666667,24.108333428700664,22.800347261958624,0.0,0.0,2,Poor
1.8,1297.25,13.476495002460904,1099.5,174.45,598.25,107.0,1710.25,1350.25,21.474999904633,63.224999427795,1.5992563857137552,2004-01-10 21:00:00,21.0,5.0,1.0,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,169.0,169.0,169.0,105.0,114.0,126.0,5.6,5.6,2.2,540.0,252.0,22.849999904633,27.200000286102,58.050000190735,37.375000953674,148.33333333333334,153.16666666666666,113.04166666666667,36.09104329050496,4.333333333333333,2.9499999999999997,22.824999968211,22.561805579397415,-62.0,-62.0,2,Poor
1.8,1213.5,11.21459198410163,1022.0,174.45,645.0,107.0,1592.0,1235.25,21.325000286102,63.02499961853,1.5797890802092425,2004-01-10 22:00:00,22.0,5.0,1.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,107.0,169.0,169.0,136.0,129.0,121.0,1.8,5.6,1.7,174.45,201.0,21.474999904633,26.550000190735,63.224999427795,39.924999237061,127.66666666666667,148.33333333333334,112.45833333333333,36.06995517971527,3.066666666666667,2.954166666666666,21.883333365122667,22.34409725003771,0.0,-62.0,2,Poor
1.8,1160.0,9.112994655087892,943.75,174.45,686.25,107.0,1523.25,1161.75,20.775000095367,64.10000038147,1.5540039450195895,2004-01-10 23:00:00,23.0,5.0,1.0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,107.0,107.0,169.0,169.0,137.0,125.0,1.8,5.6,1.9,174.45,225.0,21.325000286102,25.299999713898,63.02499961853,41.675000190735,107.0,138.0,111.70833333333333,35.9848750433298,1.8,2.9499999999999997,21.191666762034,22.155555599265583,0.0,-62.0,2,Poor
3.2,1352.5,15.864361525951503,1175.5,318.0,583.5,69.0,1723.0,2093.7000000000007,20.075000286102,71.299999237061,1.6563815026088071,2004-01-11 00:00:00,0.0,6.0,1.0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,107.0,107.0,107.0,169.0,134.0,91.0,1.8,1.8,1.9,174.45,206.0,20.775000095367,20.25,64.10000038147,66.39999961853,94.33333333333333,121.33333333333333,110.79166666666667,36.80616579568852,2.266666666666667,3.0041666666666664,20.725000222523665,22.148263944519837,-38.0,-38.0,1,Moderate
3.7,1406.5,17.84849234167059,1235.0,338.0,547.75,77.0,1780.0,2093.7000000000007,20.050000190735,71.125,1.649794846141757,2004-01-11 01:00:00,1.0,6.0,1.0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,69.0,107.0,107.0,169.0,132.0,74.0,3.2,1.8,1.6,318.0,140.0,20.075000286102,19.375000476837,71.299999237061,69.275001525879,84.33333333333333,106.0,110.91666666666667,36.68066267793911,2.900000000000001,3.091666666666667,20.300000190734668,22.176388932598915,8.0,-30.0,1,Moderate
3.5,1333.0,16.685885382952215,1200.5,353.0,552.0,68.0,1767.0,1925.25,19.625000476837,73.200000762939,1.6543497921871768,2004-01-11 02:00:00,2.0,6.0,1.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,77.0,69.0,107.0,169.0,123.0,69.0,3.7,1.8,1.3,338.0,132.0,20.050000190735,19.025000095367,71.125,70.77499961853,71.33333333333333,89.16666666666667,110.875,36.7308808592396,3.4666666666666672,3.183333333333333,19.916666984558,22.2013889484935,-9.0,-39.0,1,Moderate
3.0,1268.5,16.027250694192563,1180.5,353.0,558.5,68.0,1756.0,1762.0,19.074999809265,75.824998855591,1.656789950985838,2004-01-11 03:00:00,3.0,6.0,1.0,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,68.0,77.0,69.0,107.0,105.0,69.0,3.5,3.2,0.8,353.0,132.0,19.625000476837,20.233332951864,73.200000762939,65.833332061768,71.0,82.66666666666667,110.83333333333333,36.78098122277527,3.4000000000000004,3.275,19.583333492279,22.153125067551873,0.0,-1.0,1,Moderate
3.0,1252.5,16.877332470396162,1206.25,291.0,540.25,52.0,1779.25,1579.0,18.449999809265,77.949998855591,1.638866326055607,2004-01-11 04:00:00,4.0,6.0,1.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,68.0,68.0,77.0,107.0,136.0,54.0,3.0,3.7,0.6,353.0,81.0,19.074999809265,19.775000572205,75.824998855591,67.174999237061,62.666666666666664,73.5,110.75,36.91735776498405,3.1666666666666665,3.375,19.050000031789,22.097916702429377,-16.0,-25.0,1,Moderate
2.7,1212.0,14.997054964117105,1148.5,279.0,562.0,49.0,1709.75,1599.25,18.39999961853,78.099998474121,1.6369564650425217,2004-01-11 05:00:00,5.0,6.0,1.0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,52.0,68.0,68.0,107.0,169.0,60.0,3.0,3.5,0.7,291.0,120.0,18.449999809265,19.02499961853,77.949998855591,70.27499961853,56.333333333333336,63.833333333333336,110.29166666666667,37.63610566032788,2.9000000000000004,3.4583333333333335,18.641666412353334,22.071875035762712,-3.0,-19.0,1,Moderate
1.8,1060.75,9.579934069156192,961.75,200.0,679.25,45.0,1553.5,1395.0,19.150000095367,74.700000762939,1.6397519577638924,2004-01-11 06:00:00,6.0,6.0,1.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,49.0,52.0,68.0,69.0,169.0,69.0,2.7,3.0,1.6,279.0,279.0,18.39999961853,18.75,78.099998474121,71.77499961853,48.666666666666664,59.833333333333336,109.29166666666667,39.072373389888185,2.5000000000000004,3.466666666666667,18.666666507720667,22.088541706403003,-4.0,-23.0,1,Moderate
1.3,1027.5,7.7843813549585,890.25,180.0,733.0,51.0,1525.25,1323.0,19.425000190735,75.10000038147,1.6766068003867023,2004-01-11 07:00:00,7.0,6.0,1.0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,45.0,49.0,52.0,77.0,169.0,91.0,1.8,3.0,2.9,200.0,392.0,19.150000095367,20.224999904633,74.700000762939,66.324999809265,48.333333333333336,55.5,107.625,40.70553055042159,1.9333333333333336,3.4,18.991666634877333,22.055208384990582,6.0,-1.0,1,Moderate
1.5,1066.5,8.718905392023482,928.25,213.0,711.25,51.0,1564.0,1308.75,19.074999809265,75.60000038147,1.6518736935966254,2004-01-11 08:00:00,8.0,6.0,1.0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,51.0,45.0,49.0,68.0,169.0,97.0,1.3,2.7,4.1,180.0,433.0,19.425000190735,20.824999809265,75.10000038147,64.27499961853,49.0,52.666666666666664,105.70833333333333,42.28010033169236,1.5333333333333339,3.2916666666666665,19.216666698455665,21.982291718323918,0.0,2.0,1,Moderate
1.9,1110.75,9.797264454790868,970.0,266.0,666.5,62.0,1593.75,1440.75,20.349999904633,71.125001907349,1.6802761338389771,2004-01-11 09:00:00,9.0,6.0,1.0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,51.0,51.0,45.0,68.0,107.0,114.0,1.5,1.8,3.7,213.0,531.0,19.074999809265,22.25,75.60000038147,59.250000953674,54.666666666666664,51.666666666666664,103.54166666666667,43.15994435934145,1.566666666666667,3.216666666666667,19.616666634877664,21.903125047683627,11.0,17.0,1,Moderate
2.2,1189.25,12.43307726816155,1064.5,247.0,609.0,74.0,1683.25,1830.0,23.125,61.324999809265,1.7130747846121317,2004-01-11 10:00:00,10.0,6.0,1.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,62.0,51.0,51.0,52.0,107.0,129.0,1.9,1.3,3.6,266.0,619.0,20.349999904633,23.249999523163,71.125001907349,56.60000038147,62.333333333333336,55.333333333333336,101.25,43.209550071613855,1.8666666666666671,3.158333333333333,20.849999904632668,21.8979167342185,12.0,23.0,1,Moderate
2.6,1293.0,13.91154601071718,1113.75,326.0,583.75,88.0,1702.0,1703.75,25.075000286102,56.0,1.756544185804941,2004-01-11 11:00:00,11.0,6.0,1.0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,74.0,62.0,51.0,49.0,107.0,137.0,2.2,1.5,3.4,247.0,522.0,23.125,23.775000095367,61.324999809265,54.650000572205,74.66666666666667,61.833333333333336,99.20833333333333,42.60024409673552,2.233333333333334,3.125,22.850000063578335,21.95208340883246,14.0,37.0,1,Moderate
2.7,1285.25,12.45505970217489,1065.25,319.0,596.75,90.0,1686.0,1576.25,25.849999904633,56.074999809265,1.841033859529042,2004-01-11 12:00:00,12.0,6.0,1.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,88.0,74.0,62.0,45.0,69.0,134.0,2.6,1.9,3.7,326.0,505.0,25.075000286102,23.5,56.0,56.175000190735,84.0,69.33333333333333,97.375,41.98013246452577,2.5000000000000004,3.0833333333333335,24.683333396911667,22.0500000715255,2.0,28.0,1,Moderate
2.5,1236.25,10.894129208187138,1010.5,320.0,631.0,91.0,1705.75,1304.5,23.724999904633,68.175000190735,1.973882183562768,2004-01-11 13:00:00,13.0,6.0,1.0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,90.0,88.0,74.0,51.0,77.0,132.0,2.7,2.2,4.1,319.0,465.0,25.849999904633,23.949999809265,56.074999809265,54.400000572205,89.66666666666667,76.0,95.66666666666667,41.339176772546935,2.6,3.016666666666667,24.883333365122667,22.040625075499168,1.0,17.0,1,Moderate
1.5,1082.0,6.479339579156826,833.75,174.0,746.5,64.0,1561.75,990.5,23.14999961853,70.774997711182,1.980013271196733,2004-01-11 14:00:00,14.0,6.0,1.0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,91.0,90.0,88.0,51.0,68.0,123.0,2.5,2.6,3.2,320.0,383.0,23.724999904633,23.949999809265,68.175000190735,54.400000572205,81.66666666666667,78.16666666666667,93.20833333333333,41.397310526658366,2.233333333333334,2.9458333333333333,24.241666475931996,22.00729173421854,-27.0,-24.0,1,Moderate
2.0,1188.25,9.371177606329676,953.75,216.0,664.0,72.0,1635.75,1148.0,23.874999523163,66.27499961853,1.936088950034771,2004-01-11 15:00:00,15.0,6.0,1.0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,64.0,91.0,90.0,62.0,68.0,105.0,1.5,2.7,2.4,174.0,278.0,23.14999961853,25.425000190735,70.774997711182,47.375,75.66666666666667,79.83333333333333,91.83333333333333,41.5364341550745,2.0000000000000004,2.9291666666666667,23.583333015441998,21.94270837306971,8.0,-18.0,1,Moderate
3.1,1347.75,15.275848754621206,1157.25,376.0,564.0,88.0,1810.0,1307.25,23.799999713898,64.97500038147,1.889655373080315,2004-01-11 16:00:00,16.0,6.0,1.0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,72.0,64.0,91.0,74.0,52.0,136.0,2.0,2.5,3.4,216.0,372.0,23.874999523163,26.425000667572,66.27499961853,45.35000038147,74.66666666666667,82.16666666666667,89.83333333333333,40.45896113634015,2.2000000000000006,2.9166666666666665,23.60833295186367,21.83333333333329,16.0,-3.0,1,Moderate
3.7,1394.0,16.44582406398566,1193.25,496.0,546.75,110.0,1810.5,1386.0,23.224999904633,65.600001335144,1.8434861330126509,2004-01-11 17:00:00,17.0,6.0,1.0,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,88.0,72.0,64.0,88.0,49.0,169.0,3.1,1.5,5.6,376.0,540.0,23.799999713898,25.825000286102,64.97500038147,46.89999961853,90.0,85.83333333333333,87.375,37.09190993476467,2.9333333333333336,2.8375,23.633333047231332,21.72499998410542,22.0,46.0,2,Poor
4.0,1472.25,19.77941248374077,1290.25,523.0,510.0,95.0,1942.0,1420.25,21.825000286102,72.72500038147,1.8788744624385345,2004-01-11 18:00:00,18.0,6.0,1.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,110.0,88.0,72.0,90.0,45.0,169.0,3.7,2.0,5.6,496.0,540.0,23.224999904633,25.325000286102,65.600001335144,49.64999961853,97.66666666666667,86.66666666666667,84.29166666666667,32.84413674981545,3.6,2.7708333333333335,22.949999968211,21.57916665077208,-15.0,23.0,1,Moderate
4.1,1291.0,15.815633162146003,1174.0,465.0,567.0,91.0,1745.6666666667,1341.3333333333,21.700000127157,67.300000508626,1.7256444818591683,2004-01-11 19:00:00,19.0,6.0,1.0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,95.0,110.0,88.0,91.0,51.0,169.0,4.0,3.1,5.6,523.0,540.0,21.825000286102,24.150000095367,72.72500038147,54.275000572205,98.66666666666667,86.66666666666667,81.04166666666667,27.52623912886952,3.9333333333333336,2.7083333333333335,22.250000105963995,21.477083318763334,-4.0,3.0,1,Moderate
3.1,1264.0,14.500754620232732,1132.75,407.0,592.75,94.0,1750.0,1258.25,21.300000190735,66.300000190735,1.6593661377042914,2004-01-11 20:00:00,20.0,6.0,1.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,91.0,95.0,110.0,64.0,51.0,169.0,4.1,3.7,5.6,465.0,540.0,21.700000127157,22.849999904633,67.300000508626,58.050000190735,93.33333333333333,91.66666666666667,77.91666666666667,20.455501368382077,3.733333333333333,2.6041666666666665,21.608333534664666,21.412499997350917,3.0,-16.0,1,Moderate
3.2,1263.75,14.673256555346214,1138.25,412.0,578.75,86.0,1732.5,1244.75,20.425000667572,71.64999961853,1.7004337577419837,2004-01-11 21:00:00,21.0,6.0,1.0,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,94.0,91.0,95.0,72.0,62.0,107.0,3.1,4.0,1.8,407.0,174.45,21.300000190735,21.474999904633,66.300000190735,63.224999427795,90.33333333333333,94.0,77.04166666666667,19.588104568326845,3.466666666666667,2.6625,21.14166699515467,21.368750029140042,-8.0,-9.0,1,Moderate
3.2,1260.0,15.347892199083274,1159.5,403.0,567.5,79.0,1755.0,1231.0,19.60000038147,75.250001907349,1.6980776505060744,2004-01-11 22:00:00,22.0,6.0,1.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,86.0,94.0,91.0,88.0,74.0,107.0,3.2,4.1,1.8,412.0,174.45,20.425000667572,21.325000286102,71.64999961853,63.02499961853,86.33333333333333,92.5,75.875,18.53155358465302,3.1666666666666665,2.720833333333333,20.441667079925665,21.296875033113707,-7.0,-12.0,1,Moderate
2.7,1183.5,12.995057360004209,1083.5,357.0,611.5,71.0,1674.25,1151.25,19.275000095367,75.77499961853,1.6761725303810322,2004-01-11 23:00:00,23.0,6.0,1.0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,79.0,86.0,94.0,110.0,88.0,107.0,3.2,3.1,1.8,403.0,174.45,19.60000038147,20.775000095367,75.250001907349,64.10000038147,78.66666666666667,86.0,74.375,17.32003740331326,3.0333333333333337,2.7583333333333333,19.766667048136334,21.23437503311371,-8.0,-23.0,1,Moderate
2.2,1039.25,7.534155226996669,879.75,273.0,1197.75,113.0,1251.0,933.0,9.8000001907349,79.400001525879,0.9625977043508386,2004-01-12 00:00:00,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,71.0,79.0,86.0,95.0,90.0,69.0,2.7,3.2,3.2,357.0,318.0,19.275000095367,20.075000286102,75.77499961853,71.299999237061,87.66666666666667,89.0,76.20833333333333,18.975909594207412,2.6999999999999997,2.716666666666667,16.225000222523967,20.80625002914008,42.0,27.0,2,Poor
1.3,885.5,3.781731313612756,698.5,157.0,1664.0500000000002,94.0,1106.0,765.5,10.125,75.27499961853,0.9322295504450664,2004-01-12 01:00:00,1.0,0.0,1.0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,113.0,71.0,79.0,91.0,91.0,77.0,2.2,3.2,3.7,273.0,338.0,9.8000001907349,20.050000190735,79.400001525879,71.125,92.66666666666667,89.5,76.91666666666667,19.320898049761357,2.066666666666667,2.6166666666666667,13.066666762033968,20.39270835452612,-19.0,15.0,1,Moderate
1.2,900.25,3.830372555883701,701.25,117.0,1664.0500000000002,76.0,1126.75,748.75,9.1499996185303,80.049999237061,0.9298783088530568,2004-01-12 02:00:00,2.0,0.0,1.0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,94.0,113.0,71.0,94.0,64.0,68.0,1.3,2.7,3.5,157.0,353.0,10.125,19.625000476837,75.27499961853,73.200000762939,94.33333333333333,86.5,77.25,19.229167157347568,1.5666666666666667,2.5208333333333335,9.6916666030884,19.95624998543001,-18.0,5.0,1,Moderate
0.9,855.5,3.0278593859425342,653.75,117.0,1664.0500000000002,76.0,1100.25,708.5,8.7000000476837,82.424999237061,0.929447117132696,2004-01-12 03:00:00,3.0,0.0,1.0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,76.0,94.0,113.0,86.0,72.0,68.0,1.2,2.2,3.0,117.0,353.0,9.1499996185303,19.074999809265,80.049999237061,75.824998855591,82.0,84.83333333333333,77.58333333333333,19.130937081679647,1.1333333333333333,2.4333333333333336,9.324999888738,19.523958328697457,0.0,-37.0,1,Moderate
0.9,856.5,2.7796748221150374,638.0,123.0,1664.0500000000002,68.0,1082.5,746.0,8.474999666214,81.675001144409,0.9073813997359343,2004-01-12 04:00:00,4.0,0.0,1.0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,76.0,76.0,94.0,79.0,88.0,52.0,0.9,1.3,3.0,117.0,291.0,8.7000000476837,18.449999809265,82.424999237061,77.949998855591,73.33333333333333,83.0,78.25,18.467951088068798,1.0,2.3458333333333337,8.774999777476,19.108333322736996,-8.0,-26.0,1,Moderate
0.6,843.75,2.4813419346402656,618.25,100.0,1664.0500000000002,63.0,1063.5,756.5,8.3499999046326,80.424999237061,0.8861263716002815,2004-01-12 05:00:00,5.0,0.0,1.0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,68.0,76.0,76.0,71.0,110.0,49.0,0.9,1.2,2.7,123.0,279.0,8.474999666214,18.39999961853,81.675001144409,78.099998474121,69.0,81.66666666666667,78.83333333333333,17.709409600712114,0.7999999999999999,2.2583333333333333,8.508333206176767,18.689583334657936,-5.0,-13.0,1,Moderate
0.9,926.5,3.314161113142046,671.25,135.0,1664.0500000000002,74.0,1097.75,791.75,8.9249997138977,79.22500038147,0.9067397454746814,2004-01-12 06:00:00,6.0,0.0,1.0,0,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,63.0,68.0,76.0,113.0,95.0,45.0,0.6,0.9,1.8,100.0,200.0,8.3499999046326,19.150000095367,80.424999237061,74.700000762939,68.33333333333333,75.16666666666667,80.04166666666667,16.227939317508895,0.8000000000000002,2.2208333333333337,8.583333094914765,18.263541652096716,11.0,-2.0,1,Moderate
1.4,1006.5,7.004007405520964,857.0,301.0,1664.0500000000002,96.0,1248.25,921.0,8.6749999523163,80.800001144409,0.9096184778340208,2004-01-12 07:00:00,7.0,0.0,1.0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,74.0,63.0,68.0,94.0,91.0,51.0,0.9,0.9,1.3,135.0,180.0,8.9249997138977,19.425000190735,79.22500038147,75.10000038147,77.66666666666667,75.5,81.91666666666667,15.299663726530897,0.9666666666666667,2.225,8.649999856948867,17.81562497549594,22.0,28.0,1,Moderate
3.4,1317.75,18.12283873003841,1243.0,641.0,1260.75,121.0,1637.5,1318.25,9.0499999523163,79.75,0.9203067016279864,2004-01-12 08:00:00,8.0,0.0,1.0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,96.0,74.0,63.0,76.0,94.0,51.0,1.4,0.6,1.5,301.0,213.0,8.6749999523163,19.074999809265,80.800001144409,75.60000038147,97.0,83.0,84.83333333333333,15.813221399022115,1.8999999999999997,2.3041666666666667,8.883333206176767,17.397916648123076,25.0,58.0,2,Poor
5.0,1396.25,24.602664186041885,1419.0,849.0,1104.25,145.0,1799.25,1546.75,9.5499999523163,78.299997329712,0.9338086314326566,2004-01-12 09:00:00,9.0,0.0,1.0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,121.0,96.0,74.0,76.0,86.0,62.0,3.4,0.9,1.9,641.0,266.0,9.0499999523163,20.349999904633,79.75,71.125001907349,120.66666666666667,94.5,88.29166666666667,19.29514281449823,3.266666666666666,2.433333333333333,9.091666618982968,16.947916650109878,24.0,71.0,2,Poor
4.7,1336.5,19.69021852480539,1287.75,861.0,1191.75,158.0,1648.25,1516.0,10.375,75.950000762939,0.9560908066416886,2004-01-12 10:00:00,10.0,0.0,1.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,145.0,121.0,96.0,68.0,79.0,74.0,5.0,1.4,2.2,849.0,247.0,9.5499999523163,23.125,78.299997329712,61.324999809265,141.33333333333334,109.5,91.79166666666667,23.704666879837333,4.366666666666666,2.5375,9.658333301544202,16.416666650109878,13.0,62.0,2,Poor
3.2,1202.25,12.987594194106656,1083.25,629.0,1375.75,143.0,1410.25,1339.5,10.974999904633,74.374998092651,0.9736111535607224,2004-01-12 11:00:00,11.0,0.0,1.0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,158.0,145.0,121.0,63.0,71.0,88.0,4.7,3.4,2.6,861.0,326.0,10.375,25.075000286102,75.950000762939,56.0,148.66666666666666,122.83333333333333,94.08333333333333,25.88085857501079,4.3,2.5625,10.299999952316433,15.829166634215339,-15.0,22.0,2,Poor
3.5,1308.75,17.06970991079572,1212.0,737.0,1267.0,182.0,1533.25,1556.25,13.75,63.625,0.9959270704196436,2004-01-12 12:00:00,12.0,0.0,1.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,143.0,158.0,145.0,74.0,113.0,90.0,3.2,5.0,2.7,629.0,319.0,10.974999904633,25.849999904633,74.374998092651,56.074999809265,161.0,140.83333333333334,97.91666666666667,31.46138650122893,3.8000000000000003,2.595833333333333,11.699999968211001,15.324999971522296,39.0,37.0,2,Poor
4.0,1350.75,19.335163043635053,1277.75,712.0,1248.75,163.0,1623.0,1582.25,13.599999904633,65.575000762939,1.016669190617019,2004-01-12 13:00:00,13.0,0.0,1.0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,182.0,143.0,158.0,96.0,94.0,91.0,3.5,4.7,2.5,737.0,320.0,13.75,23.724999904633,63.625,68.175000190735,162.66666666666666,152.0,100.91666666666667,34.095666773853,3.5666666666666664,2.658333333333333,12.774999936422,14.903124971522296,-19.0,5.0,2,Poor
5.7,1501.25,28.445314951633076,1514.0,933.0,1089.75,178.0,1898.25,1790.5,13.699999809265,66.525001525879,1.038003902463501,2004-01-12 14:00:00,14.0,0.0,1.0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,163.0,182.0,143.0,121.0,76.0,64.0,4.0,3.2,1.5,712.0,174.0,13.599999904633,23.14999961853,65.575000762939,70.774997711182,174.33333333333334,161.5,105.66666666666667,36.57947472305327,4.3999999999999995,2.8333333333333335,13.683333237966002,14.50937497946959,15.0,35.0,2,Poor
5.0,1425.5,22.90399878665472,1375.0,836.0,1143.25,162.0,1751.25,1630.5,12.950000047684,73.02499961853,1.086032602292738,2004-01-12 15:00:00,15.0,0.0,1.0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,178.0,163.0,182.0,145.0,76.0,72.0,5.7,3.5,2.0,933.0,216.0,13.699999809265,23.874999523163,66.525001525879,66.27499961853,167.66666666666666,164.33333333333334,109.41666666666667,37.57764907687718,4.8999999999999995,2.9583333333333335,13.416666587194001,14.054166667991296,-16.0,-20.0,2,Poor
