CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Hour,DayOfWeek,Month,IsWeekend,Hour_sin,Hour_cos,DoW_sin,DoW_cos,Month_sin,Month_cos,NO2GT_lag_1h,NO2GT_lag_2h,NO2GT_lag_3h,NO2GT_lag_6h,NO2GT_lag_12h,NO2GT_lag_24h,COGT_lag_1h,COGT_lag_3h,COGT_lag_24h,NOxGT_lag_1h,NOxGT_lag_24h,T_lag_1h,T_lag_24h,RH_lag_1h,RH_lag_24h,NO2GT_rolling_3h_mean,NO2GT_rolling_6h_mean,NO2GT_rolling_24h_mean,NO2GT_rolling_24h_std,COGT_rolling_3h_mean,COGT_rolling_24h_mean,T_rolling_3h_mean,T_rolling_24h_mean,NO2GT_change_1h,NO2GT_change_3h,AQI_category,AQI_label
0.6,814.75,2.630592414772159,628.25,33.0,1211.75,37.0,1425.5,689.25,14.650000095367,65.22500038147,1.0811178640049033,2004-02-05 05:00:00,5.0,3.0,2.0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,35.0,55.0,55.0,124.0,138.0,66.0,1.6,0.9,0.7,26.0,56.0,14.824999809265,11.275000095367,65.800001144409,72.949998855591,42.333333333333336,59.166666666666664,112.75,37.76500565568492,1.2666666666666664,2.8041666666666667,14.774999936421667,18.784374952316252,2.0,-18.0,0,Good
0.7,865.5,3.6200695828222633,689.25,57.0,1138.25,45.0,1456.25,766.5,13.125,70.174999237061,1.0554236171580664,2004-02-05 06:00:00,6.0,3.0,2.0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,37.0,35.0,55.0,99.0,165.0,82.0,0.6,1.6,1.1,33.0,91.0,14.650000095367,11.424999952316,65.22500038147,71.75,39.0,50.166666666666664,111.20833333333333,39.776527015933354,0.9666666666666663,2.7874999999999996,14.199999968210667,18.85520828763642,8.0,-10.0,1,Moderate
0.8,910.5,4.755590080852426,751.0,48.0,1035.75,46.0,1518.0,816.5,14.299999952316,66.174999237061,1.072763358668052,2004-02-05 07:00:00,7.0,3.0,2.0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,45.0,37.0,35.0,74.0,154.0,109.0,0.7,1.6,2.6,57.0,159.0,13.125,11.924999952316,70.174999237061,73.650001525879,42.666666666666664,45.5,108.58333333333333,41.9481218594615,0.6999999999999997,2.7125,14.025000015894333,18.95416662096975,1.0,11.0,1,Moderate
1.2,987.5,5.876070610205183,806.0,87.0,951.25,68.0,1568.25,940.25,15.950000047684,61.599999427795,1.10834256581309,2004-02-05 08:00:00,8.0,3.0,2.0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,46.0,45.0,37.0,55.0,168.0,114.0,0.8,0.6,3.9,48.0,190.0,14.299999952316,12.625,66.174999237061,70.175001144409,53.0,47.666666666666664,106.66666666666667,42.73341698877159,0.8999999999999996,2.6,14.458333333333334,19.09270828962325,22.0,31.0,1,Moderate
1.4,1046.0,6.872631584563263,851.25,94.0,919.5,77.0,1595.25,907.75,17.724999904633,56.425000190735,1.1342397065630485,2004-02-05 09:00:00,9.0,3.0,2.0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,68.0,46.0,45.0,55.0,146.0,139.0,1.2,0.7,5.0,87.0,249.0,15.950000047684,13.625,61.599999427795,65.274997711182,63.666666666666664,51.333333333333336,104.08333333333333,42.56750819137982,1.133333333333333,2.4499999999999997,15.991666634877667,19.26354161898296,9.0,32.0,1,Moderate
1.6,1084.6666666667,8.45410087335922,917.66666666667,89.0,890.0,79.0,1639.0,871.33333333333,21.266667048136,44.666666666667,1.1156688877553151,2004-02-05 10:00:00,10.0,3.0,2.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,77.0,68.0,46.0,35.0,124.0,127.0,1.4,0.8,3.3,94.0,196.0,17.724999904633,16.949999809265,56.425000190735,52.27499961853,74.66666666666667,58.666666666666664,102.08333333333333,42.57159357729218,1.3999999999999997,2.379166666666667,18.313889000151,19.443402753935917,2.0,33.0,1,Moderate
1.3,1007.75,6.085164330889835,815.75,78.0,1015.0,72.0,1530.75,689.25,23.575000286102,36.35000038147,1.0430787108638022,2004-02-05 11:00:00,11.0,3.0,2.0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,79.0,77.0,68.0,37.0,124.0,127.0,1.6,1.2,2.9,89.0,180.0,21.266667048136,19.449999809265,44.666666666667,44.074999809265,76.0,64.5,99.79166666666667,42.65226347698495,1.433333333333333,2.3125,20.855555746290335,19.615277773804127,-7.0,4.0,1,Moderate
1.3,1004.25,6.199041963295953,821.0,72.0,1030.75,68.0,1510.0,628.5,24.25,33.974999427795,1.0148846185036786,2004-02-05 12:00:00,12.0,3.0,2.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,72.0,79.0,77.0,45.0,99.0,135.0,1.3,1.4,3.1,78.0,167.0,23.575000286102,22.900000095367,36.35000038147,33.825000286102,73.0,68.33333333333333,97.0,42.43972708185819,1.3999999999999997,2.2375000000000003,23.030555778079332,19.6715277698305,-4.0,-9.0,1,Moderate
1.1,948.0,4.814091628341016,754.0,64.0,1086.0,64.0,1436.25,601.75,24.400000095367,32.724999904633,0.9862855796735776,2004-02-05 13:00:00,13.0,3.0,2.0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,68.0,72.0,79.0,46.0,74.0,130.0,1.3,1.6,3.0,72.0,159.0,24.25,23.624999523163,33.974999427795,31.275000095367,68.0,71.33333333333333,94.25,42.34665430036688,1.2333333333333332,2.1583333333333337,24.075000127156333,19.703819460339002,-4.0,-15.0,1,Moderate
1.2,1026.25,6.7818659104834325,847.25,70.0,1009.75,73.0,1518.75,617.25,24.550000190735,31.724999427795,0.9646873238601724,2004-02-05 14:00:00,14.0,3.0,2.0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,64.0,68.0,72.0,68.0,55.0,126.0,1.1,1.3,2.7,64.0,152.0,24.400000095367,24.72500038147,32.724999904633,30.499999523163,68.33333333333333,72.16666666666667,92.04166666666667,41.999460831597894,1.2,2.095833333333333,24.400000095367336,19.696527785725042,9.0,1.0,1,Moderate
1.5,1046.5,7.044201699807389,858.75,92.0,947.5,84.0,1537.75,676.75,23.875,34.300000190735,1.0020045812528011,2004-02-05 15:00:00,15.0,3.0,2.0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,73.0,64.0,68.0,77.0,55.0,121.0,1.2,1.3,2.7,70.0,149.0,24.550000190735,26.125000476837,31.724999427795,27.27499961853,73.66666666666667,73.33333333333333,90.5,41.567127480215895,1.2666666666666664,2.045833333333333,24.275000095367336,19.602777765856832,11.0,16.0,1,Moderate
1.1,1017.5,5.539721776547866,790.0,69.0,1046.75,67.0,1443.25,579.75,25.925000667572,28.074999809265,0.9258167360132992,2004-02-05 16:00:00,16.0,3.0,2.0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,84.0,73.0,64.0,79.0,35.0,122.0,1.5,1.1,2.6,92.0,143.0,23.875,27.574999809265,34.300000190735,22.824999809265,74.66666666666667,71.33333333333333,88.20833333333333,41.27003246558139,1.2666666666666664,1.9833333333333332,24.783333619435666,19.534027801619626,-17.0,3.0,1,Moderate
1.9,1159.5,9.462267272690143,957.25,131.0,883.75,106.0,1637.25,860.75,24.525000095367,32.324999809265,0.9814769283213975,2004-02-05 17:00:00,17.0,3.0,2.0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,67.0,84.0,73.0,72.0,37.0,138.0,1.1,1.2,3.7,69.0,185.0,25.925000667572,26.875,28.074999809265,22.349999904633,85.66666666666667,77.0,86.875,40.09153927874467,1.4999999999999998,1.9083333333333332,24.775000254313,19.436111138926584,39.0,33.0,2,Poor
2.3,1268.5,11.910476043392212,1046.5,144.0,808.5,114.0,1720.75,1079.75,22.550000190735,39.274998664856,1.0599529419624234,2004-02-05 18:00:00,18.0,3.0,2.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,106.0,67.0,84.0,68.0,45.0,165.0,1.9,1.5,4.5,131.0,223.0,24.525000095367,24.275000095367,32.324999809265,30.124999523163,95.66666666666667,84.66666666666667,84.75,37.003231351258755,1.7666666666666664,1.8166666666666667,24.333333651224667,19.36423614290025,8.0,30.0,2,Poor
3.3,1394.0,13.811805346219716,1110.5,209.0,736.0,123.0,1853.25,1287.5,21.224999904633,47.47500038147,1.182824505154326,2004-02-05 19:00:00,19.0,3.0,2.0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,114.0,106.0,67.0,64.0,46.0,154.0,2.3,1.1,4.7,144.0,215.0,22.550000190735,21.224999904633,39.274998664856,40.050000190735,114.33333333333333,94.5,83.45833333333333,34.96579591626604,2.4999999999999996,1.758333333333333,22.766666730245003,19.36423614290025,9.0,56.0,2,Poor
2.6,1291.75,10.687269183772557,1003.0,170.0,788.75,108.0,1753.0,1163.0,19.924999713898,54.874999046326,1.263178057417721,2004-02-05 20:00:00,20.0,3.0,2.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,123.0,114.0,106.0,73.0,68.0,168.0,3.3,1.9,5.5,209.0,271.0,21.224999904633,19.425000190735,47.47500038147,42.474999427795,115.0,100.33333333333333,80.95833333333333,30.520811383975808,2.733333333333333,1.6375,21.23333326975533,19.385069456365375,-15.0,2.0,2,Poor
2.2,1211.75,9.698220270852254,966.25,152.0,840.0,100.0,1690.75,1043.25,19.425000667572,52.14999961853,1.1642482838108648,2004-02-05 21:00:00,21.0,3.0,2.0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,108.0,123.0,114.0,84.0,77.0,146.0,2.6,2.3,3.0,170.0,180.0,19.924999713898,18.499999523163,54.874999046326,43.02499961853,110.33333333333333,103.0,79.04166666666667,27.559389099474373,2.6999999999999997,1.6041666666666667,20.191666762034334,19.42361117071575,-8.0,-14.0,2,Poor
2.3,1137.25,10.1977220663889,985.0,171.0,857.75,118.0,1606.5,1044.75,19.400000095367,42.550000190735,0.9484724384186732,2004-02-05 22:00:00,22.0,3.0,2.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,100.0,108.0,123.0,67.0,79.0,124.0,2.2,3.3,1.9,152.0,115.0,19.425000667572,17.77499961853,52.14999961853,46.950000762939,108.66666666666667,111.5,78.79166666666667,27.15811859825891,2.3666666666666667,1.6208333333333333,19.583333492279,19.491319523917294,18.0,-5.0,2,Poor
2.0,1080.25,8.264452734590268,910.0,153.0,922.75,121.0,1547.5,928.75,19.125,44.074999809265,0.9660119102844416,2004-02-05 23:00:00,23.0,3.0,2.0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,118.0,100.0,108.0,106.0,72.0,124.0,2.3,2.6,2.3,171.0,149.0,19.400000095367,16.799999713898,42.550000190735,53.224999427795,113.0,114.0,78.66666666666667,26.947076419089083,2.1666666666666665,1.6083333333333334,19.316666920979667,19.58819453583821,3.0,13.0,2,Poor
0.8,1021.0,9.2417017512885,948.75,95.0,926.5,57.0,1764.25,976.75,19.525000095367,67.974998474121,1.5268763919105433,2004-02-06 00:00:00,0.0,4.0,2.0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,121.0,118.0,100.0,114.0,68.0,99.0,2.0,2.2,2.3,153.0,105.0,19.125,17.224999904633,44.074999809265,59.275000572205,98.66666666666667,104.5,76.91666666666667,26.932954868914944,1.6999999999999995,1.5458333333333332,19.350000063578005,19.68402787711879,-64.0,-43.0,1,Moderate
0.8,964.0,7.463303030999023,876.75,70.0,958.0,49.0,1692.0,942.25,19.85000038147,66.35000038147,1.5203342287596802,2004-02-06 01:00:00,1.0,4.0,2.0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,57.0,121.0,118.0,123.0,64.0,74.0,0.8,2.3,1.8,95.0,76.0,19.525000095367,17.050000190735,67.974998474121,60.35000038147,75.66666666666667,92.16666666666667,75.875,27.527555364540103,1.1999999999999997,1.5041666666666667,19.500000158945667,19.80069455173275,-8.0,-69.0,1,Moderate
0.8,886.5,4.897490221739576,758.25,43.0,1094.0,38.0,1622.25,803.75,19.050000190735,68.950000762939,1.5042554534518795,2004-02-06 02:00:00,2.0,4.0,2.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,49.0,57.0,121.0,108.0,73.0,55.0,0.8,2.0,0.9,70.0,38.0,19.85000038147,16.400000095367,66.35000038147,62.175000190735,48.0,80.5,75.16666666666667,28.296053906272178,0.8,1.5,19.475000222524,19.911111222373084,-11.0,-83.0,0,Good
0.8,884.75,5.196702979071655,773.25,43.0,1051.25,38.0,1641.0,804.75,18.549999713898,70.724998474121,1.4961722713380328,2004-02-06 03:00:00,3.0,4.0,2.0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,38.0,49.0,57.0,100.0,84.0,55.0,0.8,0.8,1.6,43.0,38.0,19.050000190735,14.849999904633,68.950000762939,67.625,41.666666666666664,70.16666666666667,74.45833333333333,29.026193817588727,0.8,1.4666666666666668,19.15000009536767,20.06527788109246,0.0,-19.0,0,Good
1.8,830.0,3.165543038306502,662.25,30.0,1216.75,31.0,1556.25,704.25,18.925000190735,67.849998474121,1.4689154377184974,2004-02-06 04:00:00,4.0,4.0,2.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,38.0,38.0,49.0,118.0,67.0,35.0,0.8,0.8,1.6,43.0,26.0,18.549999713898,14.824999809265,70.724998474121,65.800001144409,35.666666666666664,55.666666666666664,74.29166666666667,29.273046166807646,1.133333333333333,1.4749999999999999,18.841666698456,20.236111230320375,-7.0,-18.0,0,Good
1.8,792.25,2.3682384058786643,610.5,22.0,1279.5,23.0,1528.5,657.25,20.000000476837,63.749999046326,1.4742161064737036,2004-02-06 05:00:00,5.0,4.0,2.0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,31.0,38.0,38.0,121.0,106.0,37.0,1.8,0.8,0.6,30.0,33.0,18.925000190735,14.650000095367,67.849998474121,65.22500038147,30.666666666666668,39.333333333333336,73.70833333333333,30.174102294440445,1.4666666666666666,1.5249999999999997,19.15833346049,20.459027912881623,-8.0,-15.0,0,Good
1.8,812.75,2.795163092071645,639.0,25.0,1267.0,22.0,1538.0,655.25,19.799999713898,64.650001525879,1.476855996907111,2004-02-06 06:00:00,6.0,4.0,2.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,23.0,31.0,38.0,57.0,114.0,45.0,1.8,0.8,0.7,22.0,57.0,20.000000476837,13.125,63.749999046326,70.174999237061,25.333333333333332,33.5,72.75,31.463229055656214,1.8,1.5708333333333335,19.575000127156667,20.737152900960705,-1.0,-16.0,0,Good
1.8,889.5,3.857015773299712,702.75,48.0,1144.5,33.0,1601.25,751.25,19.72500038147,65.274998664856,1.4843040689952898,2004-02-06 07:00:00,7.0,4.0,2.0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,22.0,23.0,31.0,49.0,123.0,46.0,1.8,1.8,0.8,25.0,48.0,19.799999713898,14.299999952316,64.650001525879,66.174999237061,26.0,30.833333333333332,72.20833333333333,32.050204050990665,1.8,1.6124999999999998,19.841666857401666,20.96319458550879,11.0,2.0,0,Good
1.8,983.75,6.935331178319356,854.0,73.0,963.5,43.0,1750.75,884.75,20.750000476837,61.97500038147,1.5002050007611565,2004-02-06 08:00:00,8.0,4.0,2.0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,33.0,22.0,23.0,38.0,108.0,68.0,1.8,1.8,1.2,48.0,87.0,19.72500038147,15.950000047684,65.274998664856,61.599999427795,32.666666666666664,31.666666666666668,71.16666666666667,32.59456698748187,1.8,1.6375000000000002,20.091666857401666,21.163194603390163,10.0,20.0,1,Moderate
1.8,1042.75,8.51218364634849,920.0,95.0,924.75,53.0,1777.0,955.25,22.224999904633,56.574999809265,1.497299869360507,2004-02-06 09:00:00,9.0,4.0,2.0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,43.0,33.0,22.0,38.0,100.0,77.0,1.8,1.8,1.4,73.0,94.0,20.750000476837,17.724999904633,61.97500038147,56.425000190735,43.0,34.166666666666664,70.16666666666667,32.77547687003141,1.8,1.6541666666666666,20.90000025431333,21.350694603390167,10.0,31.0,1,Moderate
1.8,1054.0,8.908666294895685,935.75,86.0,915.25,54.0,1790.75,961.5,24.349999904633,48.999999046326,1.4724173444141968,2004-02-06 10:00:00,10.0,4.0,2.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,53.0,43.0,33.0,31.0,118.0,79.0,1.8,1.8,1.6,95.0,89.0,22.224999904633,21.266667048136,56.574999809265,44.666666666667,50.0,38.0,69.125,32.879638869274494,1.8,1.6624999999999999,22.44166676203433,21.47916680574421,1.0,21.0,1,Moderate
1.8,1063.0,8.750411205541294,929.5,102.0,924.5,62.0,1749.25,956.75,24.97500038147,46.474999427795,1.4491900056185,2004-02-06 11:00:00,11.0,4.0,2.0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,54.0,53.0,43.0,23.0,121.0,72.0,1.8,1.8,1.3,86.0,78.0,24.349999904633,23.575000286102,48.999999046326,36.35000038147,56.333333333333336,44.5,68.70833333333333,32.904974074455254,1.8,1.6833333333333333,23.850000063578666,21.537500143051208,8.0,19.0,1,Moderate
1.8,978.25,7.375139467546298,873.0,80.0,1002.5,53.0,1669.0,788.0,28.875,34.750000953674,1.3603198097892073,2004-02-06 12:00:00,12.0,4.0,2.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,62.0,54.0,53.0,22.0,57.0,68.0,1.8,1.8,1.3,102.0,72.0,24.97500038147,24.25,46.474999427795,33.974999427795,56.333333333333336,49.666666666666664,68.08333333333333,33.06109846759558,1.8,1.7041666666666666,26.066666762034334,21.730208476384544,-9.0,0.0,1,Moderate
1.8,887.0,4.702231772969308,748.25,36.0,1141.25,34.0,1560.0,595.75,29.550000190735,33.375,1.358143130514893,2004-02-06 13:00:00,13.0,4.0,2.0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,53.0,62.0,54.0,33.0,49.0,64.0,1.8,1.8,1.1,80.0,64.0,28.875,24.400000095367,34.750000953674,32.724999904633,49.666666666666664,49.833333333333336,66.83333333333333,33.78148021915401,1.8,1.7333333333333334,27.800000190735002,21.94479181369154,-19.0,-20.0,0,Good
1.8,886.75,4.804320198215755,753.5,32.0,1163.5,30.0,1522.75,560.0,30.900000095367,30.699999332428,1.3493181272341404,2004-02-06 14:00:00,14.0,4.0,2.0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,34.0,53.0,62.0,43.0,38.0,73.0,1.8,1.8,1.2,36.0,70.0,29.550000190735,24.550000190735,33.375,31.724999427795,39.0,47.666666666666664,65.04166666666667,34.5712612070961,1.8,1.758333333333333,29.775000095367332,22.209375143051208,-4.0,-32.0,0,Good
1.8,976.5,6.849891943840394,850.25,46.0,1034.5,37.0,1645.0,701.25,31.75,30.974999427795,1.4285565658883816,2004-02-06 15:00:00,15.0,4.0,2.0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,30.0,34.0,53.0,53.0,38.0,84.0,1.8,1.8,1.5,32.0,92.0,30.900000095367,23.875,30.699999332428,34.300000190735,33.666666666666664,45.0,63.083333333333336,34.7812001526394,1.8,1.770833333333333,30.733333428700664,22.537500143051208,7.0,-16.0,0,Good
1.8,1042.5,8.864232997095865,934.0,61.0,929.0,47.0,1707.25,810.5,31.424999237061,31.199999809265,1.4127308810026726,2004-02-06 16:00:00,16.0,4.0,2.0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,37.0,30.0,34.0,54.0,31.0,67.0,1.8,1.8,1.1,46.0,69.0,31.75,25.925000667572,30.974999427795,28.074999809265,38.0,43.833333333333336,62.25,34.922585192418545,1.8,1.8,31.358333110809337,22.76666675011325,10.0,13.0,1,Moderate
1.8,1010.25,8.056338823005872,901.5,59.0,966.25,44.0,1675.75,724.0,28.875,35.724999427795,1.3984869954715666,2004-02-06 17:00:00,17.0,4.0,2.0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,47.0,37.0,30.0,62.0,23.0,106.0,1.8,1.8,1.9,61.0,131.0,31.424999237061,24.525000095367,31.199999809265,32.324999809265,42.666666666666664,40.833333333333336,59.666666666666664,33.82135505817302,1.8,1.7958333333333332,30.683333079020333,22.947916746139626,-3.0,14.0,1,Moderate
1.8,1093.5,10.48210222502208,995.5,76.0,875.75,53.0,1807.0,863.75,27.249999523163,42.47500038147,1.5134671250075094,2004-02-06 18:00:00,18.0,4.0,2.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,44.0,47.0,37.0,53.0,22.0,114.0,1.8,1.8,2.3,59.0,144.0,28.875,22.550000190735,35.724999427795,39.274998664856,48.0,40.833333333333336,57.125,31.791867294749256,1.8,1.7750000000000001,29.183332920074665,23.14375005165746,9.0,16.0,1,Moderate
1.8,1223.25,14.783483035362297,1141.75,145.0,777.75,88.0,1965.0,1084.25,26.22500038147,46.39999961853,1.5572726243916428,2004-02-06 19:00:00,19.0,4.0,2.0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,53.0,44.0,47.0,34.0,33.0,123.0,1.8,1.8,3.3,76.0,209.0,27.249999523163,21.224999904633,42.47500038147,47.47500038147,61.666666666666664,49.833333333333336,55.666666666666664,29.347493288504744,1.8,1.7125000000000001,27.449999968211,23.352083404859002,35.0,41.0,1,Moderate
1.8,1109.25,11.781322973571852,1042.0,140.0,834.25,95.0,1888.0,997.5,24.47500038147,51.049999237061,1.5454331441310494,2004-02-06 20:00:00,20.0,4.0,2.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,88.0,53.0,44.0,30.0,43.0,108.0,1.8,1.8,2.6,145.0,170.0,26.22500038147,19.924999713898,46.39999961853,54.874999046326,78.66666666666667,60.666666666666664,55.125,28.44569578505055,1.8,1.6791666666666665,25.983333428701002,23.541666766007832,7.0,51.0,1,Moderate
1.8,1025.5,8.674878673990467,926.5,102.0,914.75,82.0,1781.0,877.75,22.77499961853,56.125000953674,1.5352915865500183,2004-02-06 21:00:00,21.0,4.0,2.0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,95.0,88.0,53.0,37.0,53.0,100.0,1.8,1.8,2.2,140.0,152.0,24.47500038147,19.425000667572,51.049999237061,52.14999961853,88.33333333333333,68.16666666666667,54.375,27.43024750637259,1.8,1.6624999999999999,24.49166679382333,23.681250055631082,-13.0,29.0,1,Moderate
1.8,1036.25,8.718905392023482,928.25,89.0,914.25,59.0,1787.0,908.75,21.89999961853,60.875,1.5798589503177558,2004-02-06 22:00:00,22.0,4.0,2.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,82.0,95.0,88.0,47.0,54.0,118.0,1.8,1.8,2.3,102.0,171.0,22.77499961853,19.400000095367,56.125000953674,42.550000190735,78.66666666666667,70.16666666666667,51.916666666666664,23.89636440724923,1.8,1.6416666666666666,23.049999872843333,23.78541670242954,-23.0,-29.0,1,Moderate
1.8,962.75,6.901101305129944,852.5,62.0,994.75,43.0,1731.5,788.75,21.674999713898,61.0,1.5617452598134354,2004-02-06 23:00:00,23.0,4.0,2.0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,59.0,82.0,95.0,44.0,62.0,121.0,1.8,1.8,2.0,89.0,153.0,21.89999961853,19.125,60.875,44.074999809265,61.333333333333336,70.0,48.666666666666664,18.867194134071518,1.8,1.6333333333333335,22.116666316986,23.891666690508625,-16.0,-52.0,1,Moderate
2.3,1171.25,13.2649474219058,1092.5,117.0,668.75,105.0,1861.5,1205.25,26.124999523163,45.300000190735,1.5114696084920154,2004-02-07 00:00:00,0.0,5.0,2.0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,43.0,59.0,82.0,53.0,53.0,57.0,1.8,1.8,0.8,62.0,95.0,21.674999713898,19.525000095367,61.0,67.974998474121,69.0,78.66666666666667,50.666666666666664,22.062493585005193,1.9666666666666661,1.695833333333333,23.233332951863662,24.16666666666679,62.0,23.0,2,Poor
1.7,1065.25,9.98329351054076,977.0,83.0,735.5,90.0,1732.75,1102.75,25.874999523163,46.14999961853,1.5174062810694111,2004-02-07 01:00:00,1.0,5.0,2.0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,105.0,43.0,59.0,88.0,34.0,49.0,2.3,1.8,0.8,117.0,70.0,26.124999523163,19.85000038147,45.300000190735,66.35000038147,79.33333333333333,79.0,52.375,23.470263331917586,1.933333333333333,1.7333333333333334,24.558332920074665,24.41770829757067,-15.0,31.0,1,Moderate
1.5,1023.75,7.587481564402678,882.0,77.0,790.75,87.0,1662.0,1072.0,25.299999713898,47.60000038147,1.513014949388381,2004-02-07 02:00:00,2.0,5.0,2.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,90.0,105.0,43.0,95.0,30.0,38.0,1.7,1.8,0.8,83.0,43.0,25.874999523163,19.050000190735,46.14999961853,68.950000762939,94.0,77.66666666666667,54.416666666666664,24.282605451973687,1.833333333333333,1.7625000000000002,25.766666253408,24.67812494436912,-3.0,44.0,1,Moderate
